Name,Latitude,Longitude,Year
Chamaesyce_blodgettii,27.902616,-82.738949,\N
Chamaesyce_bombensis,27.902616,-82.738949,\N
Chamaesyce_cumulicola,27.902616,-82.738949,\N
Chamaesyce_hirta,27.902616,-82.738949,\N
Chamaesyce_hypericifolia,27.902616,-82.738949,\N
Chamaesyce_hyssopifolia,27.902616,-82.738949,\N
Chamaesyce_maculata,27.902616,-82.738949,\N
Chamaesyce_mendezii,27.902616,-82.738949,\N
Chamaesyce_mesembrianthemifolia,27.902616,-82.738949,\N
Chamaesyce_thymifolia,27.902616,-82.738949,\N
Chaptalia_tomentosa,27.902616,-82.738949,\N
Chenopodium_album,27.902616,-82.738949,\N
Chenopodium_ambrosioides,27.902616,-82.738949,\N
Chiococca_alba,27.902616,-82.738949,\N
Chionanthus_virginicus,27.902616,-82.738949,\N
Chrysopsis_floridana,27.902616,-82.738949,\N
Chrysopsis_latisquamea,27.902616,-82.738949,\N
Chrysopsis_mariana,27.902616,-82.738949,\N
Chrysopsis_subulata,27.902616,-82.738949,\N
Cinnamomum_camphora,27.902616,-82.738949,\N
Cirsium_horridulum,27.902616,-82.738949,\N
Cirsium_nuttallii,27.902616,-82.738949,\N
Cissus_trifoliata,27.902616,-82.738949,\N
Citrullus_lanatus,27.902616,-82.738949,\N
Citrus_reticulata,27.902616,-82.738949,\N
Cladium_jamaicense,27.902616,-82.738949,\N
Clematis_baldwinii,27.902616,-82.738949,\N
Clematis_terniflora,27.902616,-82.738949,\N
Cleome_hassleriana,27.902616,-82.738949,\N
Cleome_viscosa,27.902616,-82.738949,\N
Clerodendrum_indicum,27.902616,-82.738949,\N
Clitoria_mariana,27.902616,-82.738949,\N
Cnidoscolus_stimulosus,27.902616,-82.738949,\N
Coccoloba_uvifera,27.902616,-82.738949,\N
Coelorachis_rugosa,27.902616,-82.738949,\N
Colocasia_esculenta,27.902616,-82.738949,\N
Commelina_benghalensis,27.902616,-82.738949,\N
Commelina_communis,27.902616,-82.738949,\N
Commelina_diffusa,27.902616,-82.738949,\N
Commelina_erecta,27.902616,-82.738949,\N
Conocarpus_erectus,27.902616,-82.738949,\N
Conoclinium_coelestinum,27.902616,-82.738949,\N
Conyza_canadensis,27.902616,-82.738949,\N
Corallorhiza_wisteriana,27.902616,-82.738949,\N
Coreopsis_basalis,27.902616,-82.738949,\N
Coreopsis_floridana,27.902616,-82.738949,\N
Coreopsis_leavenworthii,27.902616,-82.738949,\N
Cornus_foemina,27.902616,-82.738949,\N
Corydalis_micrantha,27.902616,-82.738949,\N
Crataegus_flava,27.902616,-82.738949,\N
Crinum_americanum,27.902616,-82.738949,\N
Croptilon_divaricatum,27.902616,-82.738949,\N
Crotalaria_incana,27.902616,-82.738949,\N
Crotalaria_lanceolata,27.902616,-82.738949,\N
Crotalaria_ochroleuca,27.902616,-82.738949,\N
Crotalaria_pallida,27.902616,-82.738949,\N
Crotalaria_rotundifolia,27.902616,-82.738949,\N
Crotalaria_spectabilis,27.902616,-82.738949,\N
Croton_argyranthemus,27.902616,-82.738949,\N
Croton_glandulosus,27.902616,-82.738949,\N
Croton_lobatus,27.902616,-82.738949,\N
Croton_michauxii,27.902616,-82.738949,\N
Croton_punctatus,27.902616,-82.738949,\N
Cuphea_carthagenensis,27.902616,-82.738949,\N
Cuscuta_exaltata,27.902616,-82.738949,\N
Cuscuta_obtusiflora,27.902616,-82.738949,\N
Cuscuta_pentagona,27.902616,-82.738949,\N
Cyclospermum_leptophyllum,27.902616,-82.738949,\N
Syringodium_filiforme,27.902616,-82.738949,\N
Cynanchum_angustifolium,27.902616,-82.738949,\N
Cynanchum_scoparium,27.902616,-82.738949,\N
Cynodon_dactylon,27.902616,-82.738949,\N
Cyperus_compressus,27.902616,-82.738949,\N
Cyperus_croceus,27.902616,-82.738949,\N
Cyperus_cuspidatus,27.902616,-82.738949,\N
Cyperus_distinctus,27.902616,-82.738949,\N
Cyperus_esculentus,27.902616,-82.738949,\N
Cyperus_haspan,27.902616,-82.738949,\N
Cyperus_involucratus,27.902616,-82.738949,\N
Cyperus_lanceolatus,27.902616,-82.738949,\N
Cyperus_lecontei,27.902616,-82.738949,\N
Cyperus_ligularis,27.902616,-82.738949,\N
Cyperus_filiculmis,27.902616,-82.738949,\N
Cyperus_odoratus,27.902616,-82.738949,\N
Cyperus_planifolius,27.902616,-82.738949,\N
Cyperus_polystachyos,27.902616,-82.738949,\N
Cyperus_pumilus,27.902616,-82.738949,\N
Cyperus_rotundus,27.902616,-82.738949,\N
Cyperus_strigosus,27.902616,-82.738949,\N
Cyperus_surinamensis,27.902616,-82.738949,\N
Cyperus_tetragonus,27.902616,-82.738949,\N
Cyperus_virens,27.902616,-82.738949,\N
Dalea_pinnata,27.902616,-82.738949,\N
Descurainia_pinnata,27.902616,-82.738949,\N
Desmodium_floridanum,27.902616,-82.738949,\N
Desmodium_incanum,27.902616,-82.738949,\N
Desmodium_paniculatum,27.902616,-82.738949,\N
Desmodium_tenuifolium,27.902616,-82.738949,\N
Desmodium_tortuosum,27.902616,-82.738949,\N
Desmodium_triflorum,27.902616,-82.738949,\N
Dichanthelium_aciculare,27.902616,-82.738949,\N
Dichanthelium_acuminatum,27.902616,-82.738949,\N
Dichanthelium_commutatum,27.902616,-82.738949,\N
Dichanthelium_dichotomum,27.902616,-82.738949,\N
Dichanthelium_erectifolium,27.902616,-82.738949,\N
Dichanthelium_laxiflorum,27.902616,-82.738949,\N
Dichanthelium_leucothrix,27.902616,-82.738949,\N
Dichanthelium_ovale,27.902616,-82.738949,\N
Dichanthelium_portoricense,27.902616,-82.738949,\N
Dichanthelium_strigosum,27.902616,-82.738949,\N
Dichondra_carolinensis,27.902616,-82.738949,\N
Eriogonum_tomentosum,27.902616,-82.738949,\N
Ernodea_littoralis,27.902616,-82.738949,\N
Eryngium_aromaticum,27.902616,-82.738949,\N
Eryngium_baldwinii,27.902616,-82.738949,\N
Eryngium_yuccifolium,27.902616,-82.738949,\N
Erythrina_herbacea,27.902616,-82.738949,\N
Eucalyptus_grandis,27.902616,-82.738949,\N
Eugenia_axillaris,27.902616,-82.738949,\N
Eugenia_uniflora,27.902616,-82.738949,\N
Eupatorium_capillifolium,27.902616,-82.738949,\N
Eupatorium_compositifolium,27.902616,-82.738949,\N
Eupatorium_leptophyllum,27.902616,-82.738949,\N
Eupatorium_mikanioides,27.902616,-82.738949,\N
Eupatorium_mohrii,27.902616,-82.738949,\N
Eupatorium_rotundifolium,27.902616,-82.738949,\N
Eupatorium_serotinum,27.902616,-82.738949,\N
Poinsettia_cyathophora,27.902616,-82.738949,\N
Poinsettia_heterophylla,27.902616,-82.738949,\N
Eustachys_glauca,27.902616,-82.738949,\N
Eustachys_petraea,27.902616,-82.738949,\N
Eustoma_exaltatum,27.902616,-82.738949,\N
Euthamia_caroliniana,27.902616,-82.738949,\N
Evolvulus_sericeus,27.902616,-82.738949,\N
Fatoua_villosa,27.902616,-82.738949,\N
Ficus_aurea,27.902616,-82.738949,\N
Ficus_pumila,27.902616,-82.738949,\N
Fimbristylis_autumnalis,27.902616,-82.738949,\N
Fimbristylis_caroliniana,27.902616,-82.738949,\N
Fimbristylis_spadicea,27.902616,-82.738949,\N
Fimbristylis_cymosa,27.902616,-82.738949,\N
Fimbristylis_dichotoma,27.902616,-82.738949,\N
Fimbristylis_puberula,27.902616,-82.738949,\N
Flaveria_floridana,27.902616,-82.738949,\N
Flaveria_linearis,27.902616,-82.738949,\N
Fleischmannia_incarnata,27.902616,-82.738949,\N
Forestiera_segregata,27.902616,-82.738949,\N
Fraxinus_caroliniana,27.902616,-82.738949,\N
Froelichia_floridana,27.902616,-82.738949,\N
Fuirena_breviseta,27.902616,-82.738949,\N
Fuirena_pumila,27.902616,-82.738949,\N
Fuirena_scirpoidea,27.902616,-82.738949,\N
Fumaria_officinalis,27.902616,-82.738949,\N
Gaillardia_pulchella,27.902616,-82.738949,\N
Galactia_elliottii,27.902616,-82.738949,\N
Galactia_regularis,27.902616,-82.738949,\N
Galactia_volubilis,27.902616,-82.738949,\N
Galium_hispidulum,27.902616,-82.738949,\N
Galium_tinctorium,27.902616,-82.738949,\N
Gamochaeta_pensylvanica,27.902616,-82.738949,\N
Garberia_heterophylla,27.902616,-82.738949,\N
Gaura_angustifolia,27.902616,-82.738949,\N
Gaylussacia_dumosa,27.902616,-82.738949,\N
Gaylussacia_frondosa,27.902616,-82.738949,\N
Gelsemium_sempervirens,27.902616,-82.738949,\N
Geranium_carolinianum,27.902616,-82.738949,\N
Glandularia_tampensis,27.902616,-82.738949,\N
Gloriosa_superba,27.902616,-82.738949,\N
Gomphrena_serrata,27.902616,-82.738949,\N
Gordonia_lasianthus,27.902616,-82.738949,\N
Gossypium_hirsutum,27.902616,-82.738949,\N
Gratiola_hispida,27.902616,-82.738949,\N
Gratiola_pilosa,27.902616,-82.738949,\N
Gratiola_ramosa,27.902616,-82.738949,\N
Grevillea_robusta,27.902616,-82.738949,\N
Habenaria_repens,27.902616,-82.738949,\N
Habranthus_robustus,27.902616,-82.738949,\N
Halodule_wrightii,27.902616,-82.738949,\N
Halophila_decipiens,27.902616,-82.738949,\N
Halophila_engelmannii,27.902616,-82.738949,\N
Hamelia_patens,27.902616,-82.738949,\N
Helenium_amarum,27.902616,-82.738949,\N
Helenium_pinnatifidum,27.902616,-82.738949,\N
Helianthemum_carolinianum,27.902616,-82.738949,\N
Helianthemum_corymbosum,27.902616,-82.738949,\N
Helianthemum_nashii,27.902616,-82.738949,\N
Helianthus_agrestis,27.902616,-82.738949,\N
Helianthus_angustifolius,27.902616,-82.738949,\N
Helianthus_debilis,27.902616,-82.738949,\N
Heliotropium_amplexicaule,27.902616,-82.738949,\N
Heliotropium_angiospermum,27.902616,-82.738949,\N
Heliotropium_curassavicum,27.902616,-82.738949,\N
Heliotropium_polyphyllum,27.902616,-82.738949,\N
Heterotheca_subaxillaris,27.902616,-82.738949,\N
Hibiscus_acetosella,27.902616,-82.738949,\N
Hibiscus_grandiflorus,27.902616,-82.738949,\N
Hieracium_gronovii,27.902616,-82.738949,\N
Hieracium_megacephalon,27.902616,-82.738949,\N
Houstonia_procumbens,27.902616,-82.738949,\N
Hydrilla_verticillata,27.902616,-82.738949,\N
Hydrocotyle_bonariensis,27.902616,-82.738949,\N
Hydrocotyle_verticillata,27.902616,-82.738949,\N
Hydrocotyle_ranunculoides,27.902616,-82.738949,\N
Hydrocotyle_umbellata,27.902616,-82.738949,\N
Hydrocotyle_verticillata,27.902616,-82.738949,\N
Hydrolea_corymbosa,27.902616,-82.738949,\N
Hygrophila_polysperma,27.902616,-82.738949,\N
Hymenocallis_latifolia,27.902616,-82.738949,\N
Hymenocallis_palmeri,27.902616,-82.738949,\N
Hypericum_brachyphyllum,27.902616,-82.738949,\N
Hypericum_cistifolium,27.902616,-82.738949,\N
Hypericum_fasciculatum,27.902616,-82.738949,\N
Hypericum_gentianoides,27.902616,-82.738949,\N
Hypericum_hypericoides,27.902616,-82.738949,\N
Hypericum_mutilum,27.902616,-82.738949,\N
Hypericum_myrtifolium,27.902616,-82.738949,\N
Hypericum_tenuifolium,27.902616,-82.738949,\N
Hypericum_tetrapetalum,27.902616,-82.738949,\N
Hypolepis_repens,27.902616,-82.738949,\N
Hypoxis_juncea,27.902616,-82.738949,\N
Hyptis_alata,27.902616,-82.738949,\N
Hyptis_mutabilis,27.902616,-82.738949,\N
Hyptis_verticillata,27.902616,-82.738949,\N
Ilex_ambigua,27.902616,-82.738949,\N
Ilex_cassine,27.902616,-82.738949,\N
Ilex_decidua,27.902616,-82.738949,\N
Ilex_glabra,27.902616,-82.738949,\N
Ilex_opaca,27.902616,-82.738949,\N
Ilex_vomitoria,27.902616,-82.738949,\N
Imperata_cylindrica,27.902616,-82.738949,\N
Indigofera_caroliniana,27.902616,-82.738949,\N
Indigofera_spicata,27.902616,-82.738949,\N
Indigofera_hirsuta,27.902616,-82.738949,\N
Indigofera_suffruticosa,27.902616,-82.738949,\N
Ipomoea_alba,27.902616,-82.738949,\N
Ipomoea_aquatica,27.902616,-82.738949,\N
Ipomoea_cairica,27.902616,-82.738949,\N
Ipomoea_carnea,27.902616,-82.738949,\N
Ipomoea_cordatotriloba,27.902616,-82.738949,\N
Ipomoea_hederifolia,27.902616,-82.738949,\N
Ipomoea_imperati,27.902616,-82.738949,\N
Ipomoea_indica,27.902616,-82.738949,\N
Ipomoea_macrorhiza,27.902616,-82.738949,\N
Ipomoea_pandurata,27.902616,-82.738949,\N
Ipomoea_pes-caprae,27.902616,-82.738949,\N
Ipomoea_quamoclit,27.902616,-82.738949,\N
Ipomoea_sagittata,27.902616,-82.738949,\N
Ipomoea_violacea,27.902616,-82.738949,\N
Iresine_diffusa,27.902616,-82.738949,\N
Iris_hexagona,27.902616,-82.738949,\N
Itea_virginica,27.902616,-82.738949,\N
Iva_frutescens,27.902616,-82.738949,\N
Iva_imbricata,27.902616,-82.738949,\N
Iva_microcephala,27.902616,-82.738949,\N
Jacquemontia_tamnifolia,27.902616,-82.738949,\N
Jasminum_multiflorum,27.902616,-82.738949,\N
Jatropha_gossypiifolia,27.902616,-82.738949,\N
Juncus_dichotomus,27.902616,-82.738949,\N
Juncus_effusus,27.902616,-82.738949,\N
Juncus_elliottii,27.902616,-82.738949,\N
Juncus_marginatus,27.902616,-82.738949,\N
Juncus_megacephalus,27.902616,-82.738949,\N
Juncus_polycephalos,27.902616,-82.738949,\N
Juncus_repens,27.902616,-82.738949,\N
Juncus_roemerianus,27.902616,-82.738949,\N
Juncus_scirpoides,27.902616,-82.738949,\N
Juniperus_virginiana,27.902616,-82.738949,\N
Justicia_angusta,27.902616,-82.738949,\N
Kallstroemia_maxima,27.902616,-82.738949,\N
Kosteletzkya_pentacarpos,27.902616,-82.738949,\N
Krigia_virginica,27.902616,-82.738949,\N
Kummerowia_striata,27.902616,-82.738949,\N
Kyllinga_brevifolia,27.902616,-82.738949,\N
Lachnanthes_caroliana,27.902616,-82.738949,\N
Lachnocaulon_anceps,27.902616,-82.738949,\N
Lachnocaulon_beyrichianum,27.902616,-82.738949,\N
Lactuca_graminifolia,27.902616,-82.738949,\N
Lagenaria_siceraria,27.902616,-82.738949,\N
Laguncularia_racemosa,27.902616,-82.738949,\N
Lamium_amplexicaule,27.902616,-82.738949,\N
Landoltia_punctata,27.902616,-82.738949,\N
Lantana_camara,27.902616,-82.738949,\N
Lantana_involucrata,27.902616,-82.738949,\N
Lechea_cernua,27.902616,-82.738949,\N
Lechea_deckertii,27.902616,-82.738949,\N
Lechea_divaricata,27.902616,-82.738949,\N
Lechea_minor,27.902616,-82.738949,\N
Lechea_mucronata,27.902616,-82.738949,\N
Lechea_sessiliflora,27.902616,-82.738949,\N
Lechea_torreyi,27.902616,-82.738949,\N
Leersia_hexandra,27.902616,-82.738949,\N
Lemna_aequinoctialis,27.902616,-82.738949,\N
Lemna_obscura,27.902616,-82.738949,\N
Leonotis_nepetifolia,27.902616,-82.738949,\N
Lepidium_virginicum,27.902616,-82.738949,\N
Leptochloa_fusca,27.902616,-82.738949,\N
Leucaena_leucocephala,27.902616,-82.738949,\N
Liatris_chapmanii,27.902616,-82.738949,\N
Liatris_garberi,27.902616,-82.738949,\N
Liatris_gracilis,27.902616,-82.738949,\N
Liatris_gracilis,27.902616,-82.738949,\N
Liatris_tenuifolia,27.902616,-82.738949,\N
Licania_michauxii,27.902616,-82.738949,\N
Lilium_catesbaei,27.902616,-82.738949,\N
Lilium_longiflorum,27.902616,-82.738949,\N
Limnobium_spongia,27.902616,-82.738949,\N
Limnophila_indica,27.902616,-82.738949,\N
Limonium_carolinianum,27.902616,-82.738949,\N
Lindernia_crustacea,27.902616,-82.738949,\N
Lindernia_dubia,27.902616,-82.738949,\N
Lindernia_grandiflora,27.902616,-82.738949,\N
Linum_floridanum,27.902616,-82.738949,\N
Linum_medium,27.902616,-82.738949,\N
Lipocarpha_micrantha,27.902616,-82.738949,\N
Liquidambar_styraciflua,27.902616,-82.738949,\N
Lobelia_feayana,27.902616,-82.738949,\N
Lobelia_glandulosa,27.902616,-82.738949,\N
Lobelia_paludosa,27.902616,-82.738949,\N
Lolium_perenne,27.902616,-82.738949,\N
Lonicera_japonica,27.902616,-82.738949,\N
Lonicera_sempervirens,27.902616,-82.738949,\N
Ludwigia_alata,27.902616,-82.738949,\N
Ludwigia_arcuata,27.902616,-82.738949,\N
Ludwigia_curtissii,27.902616,-82.738949,\N
Ludwigia_decurrens,27.902616,-82.738949,\N
Ludwigia_erecta,27.902616,-82.738949,\N
Ludwigia_grandiflora,27.902616,-82.738949,\N
Ludwigia_leptocarpa,27.902616,-82.738949,\N
Ludwigia_linearis,27.902616,-82.738949,\N
Ludwigia_linifolia,27.902616,-82.738949,\N
Ludwigia_maritima,27.902616,-82.738949,\N
Ludwigia_microcarpa,27.902616,-82.738949,\N
Ludwigia_octovalvis,27.902616,-82.738949,\N
Ludwigia_palustris,27.902616,-82.738949,\N
Ludwigia_peruviana,27.902616,-82.738949,\N
Ludwigia_pilosa,27.902616,-82.738949,\N
Ludwigia_repens,27.902616,-82.738949,\N
Ludwigia_curtissii,27.902616,-82.738949,\N
Ludwigia_suffruticosa,27.902616,-82.738949,\N
Lupinus_diffusus,27.902616,-82.738949,\N
Lupinus_texensis,27.902616,-82.738949,\N
Lycium_carolinianum,27.902616,-82.738949,\N
Lycopodiella_appressa,27.902616,-82.738949,\N
Lycopodiella_caroliniana,27.902616,-82.738949,\N
Lycopodiella_cernua,27.902616,-82.738949,\N
Lycopus_rubellus,27.902616,-82.738949,\N
Lygodesmia_aphylla,27.902616,-82.738949,\N
Lygodium_japonicum,27.902616,-82.738949,\N
Lyonia_ferruginea,27.902616,-82.738949,\N
Lyonia_fruticosa,27.902616,-82.738949,\N
Lyonia_ligustrina,27.902616,-82.738949,\N
Lyonia_lucida,27.902616,-82.738949,\N
Lythrum_alatum,27.902616,-82.738949,\N
Lythrum_lineare,27.902616,-82.738949,\N
Macroptilium_lathyroides,27.902616,-82.738949,\N
Macrothelypteris_torresiana,27.902616,-82.738949,\N
Magnolia_grandiflora,27.902616,-82.738949,\N
Magnolia_virginiana,27.902616,-82.738949,\N
Malvastrum_corchorifolium,27.902616,-82.738949,\N
Mangifera_indica,27.902616,-82.738949,\N
Marsilea_hirsuta,27.902616,-82.738949,\N
Mayaca_fluviatilis,27.902616,-82.738949,\N
Maytenus_phyllanthoides,27.902616,-82.738949,\N
Mazus_pumilus,27.902616,-82.738949,\N
Mecardonia_acuminata,27.902616,-82.738949,\N
Medicago_lupulina,27.902616,-82.738949,\N
Melaleuca_quinquenervia,27.902616,-82.738949,\N
Melanthera_nivea,27.902616,-82.738949,\N
Melia_azedarach,27.902616,-82.738949,\N
Melilotus_indicus,27.902616,-82.738949,\N
Melilotus_officinalis,27.902616,-82.738949,\N
Melinis_repens,27.902616,-82.738949,\N
Melochia_corchorifolia,27.902616,-82.738949,\N
Melochia_spicata,27.902616,-82.738949,\N
Melothria_pendula,27.902616,-82.738949,\N
Mentha_spicata,27.902616,-82.738949,\N
Merremia_dissecta,27.902616,-82.738949,\N
Micranthemum_glomeratum,27.902616,-82.738949,\N
Micranthemum_umbrosum,27.902616,-82.738949,\N
Mikania_cordifolia,27.902616,-82.738949,\N
Mikania_scandens,27.902616,-82.738949,\N
Mimosa_quadrivalvis,27.902616,-82.738949,\N
Mimosa_strigillosa,27.902616,-82.738949,\N
Mirabilis_jalapa,27.902616,-82.738949,\N
Mitchella_repens,27.902616,-82.738949,\N
Mitreola_petiolata,27.902616,-82.738949,\N
Mitreola_sessilifolia,27.902616,-82.738949,\N
Mollugo_verticillata,27.902616,-82.738949,\N
Momordica_charantia,27.902616,-82.738949,\N
Monarda_punctata,27.902616,-82.738949,\N
Myrica_cerifera,27.902616,-82.738949,\N
Morrenia_odorata,27.902616,-82.738949,\N
Morus_rubra,27.902616,-82.738949,\N
Muhlenbergia_capillaris,27.902616,-82.738949,\N
Muhlenbergia_capillaris,27.902616,-82.738949,\N
Murdannia_nudiflora,27.902616,-82.738949,\N
Myriophyllum_aquaticum,27.902616,-82.738949,\N
Myriophyllum_pinnatum,27.902616,-82.738949,\N
Najas_guadalupensis,27.902616,-82.738949,\N
Nasturtium_officinale,27.902616,-82.738949,\N
Nelumbo_lutea,27.902616,-82.738949,\N
Nephrolepis_cordifolia,27.902616,-82.738949,\N
Nephrolepis_exaltata,27.902616,-82.738949,\N
Neptunia_pubescens,27.902616,-82.738949,\N
Nuphar_advena,27.902616,-82.738949,\N
Linaria_canadensis,27.902616,-82.738949,\N
Nymphaea_capensis,27.902616,-82.738949,\N
Nymphaea_odorata,27.902616,-82.738949,\N
Nymphoides_aquatica,27.902616,-82.738949,\N
Nyssa_sylvatica,27.902616,-82.738949,\N
Oclemena_reticulata,27.902616,-82.738949,\N
Oenothera_humifusa,27.902616,-82.738949,\N
Oenothera_laciniata,27.902616,-82.738949,\N
Oldenlandia_corymbosa,27.902616,-82.738949,\N
Oldenlandia_uniflora,27.902616,-82.738949,\N
Ophioglossum_petiolatum,27.902616,-82.738949,\N
Oplismenus_hirtellus,27.902616,-82.738949,\N
Opuntia_cochenillifera,27.902616,-82.738949,\N
Opuntia_humifusa,27.902616,-82.738949,\N
Opuntia_stricta,27.902616,-82.738949,\N
Orobanche_minor,27.902616,-82.738949,\N
Orontium_aquaticum,27.902616,-82.738949,\N
Osmanthus_americanus,27.902616,-82.738949,\N
Osmunda_cinnamomea,27.902616,-82.738949,\N
Osmunda_regalis,27.902616,-82.738949,\N
Oxalis_corniculata,27.902616,-82.738949,\N
Oxalis_debilis,27.902616,-82.738949,\N
Oxypolis_filiformis,27.902616,-82.738949,\N
Packera_glabella,27.902616,-82.738949,\N
Palafoxia_feayi,27.902616,-82.738949,\N
Palafoxia_integrifolia,27.902616,-82.738949,\N
Panicum_amarum,27.902616,-82.738949,\N
Panicum_anceps,27.902616,-82.738949,\N
Panicum_dichotomiflorum,27.902616,-82.738949,\N
Panicum_hemitomon,27.902616,-82.738949,\N
Panicum_repens,27.902616,-82.738949,\N
Panicum_rigidulum,27.902616,-82.738949,\N
Panicum_tenerum,27.902616,-82.738949,\N
Panicum_verrucosum,27.902616,-82.738949,\N
Panicum_virgatum,27.902616,-82.738949,\N
Parietaria_floridana,27.902616,-82.738949,\N
Parietaria_praetermissa,27.902616,-82.738949,\N
Parkinsonia_aculeata,27.902616,-82.738949,\N
Paronychia_patula,27.902616,-82.738949,\N
Paronychia_rugelii,27.902616,-82.738949,\N
Parthenocissus_quinquefolia,27.902616,-82.738949,\N
Paspalum_dilatatum,27.902616,-82.738949,\N
Paspalum_distichum,27.902616,-82.738949,\N
Paspalum_floridanum,27.902616,-82.738949,\N
Paspalum_repens,27.902616,-82.738949,\N
Paspalum_setaceum,27.902616,-82.738949,\N
Paspalum_urvillei,27.902616,-82.738949,\N
Paspalum_vaginatum,27.902616,-82.738949,\N
Passiflora_coccinea,27.902616,-82.738949,\N
Passiflora_foetida,27.902616,-82.738949,\N
Passiflora_incarnata,27.902616,-82.738949,\N
Passiflora_suberosa,27.902616,-82.738949,\N
Pecluma_ptilodon,27.902616,-82.738949,\N
Pectis_linearifolia,27.902616,-82.738949,\N
Pectis_prostrata,27.902616,-82.738949,\N
Pediomelum_canescens,27.902616,-82.738949,\N
Peltandra_sagittifolia,27.902616,-82.738949,\N
Peltandra_virginica,27.902616,-82.738949,\N
Pennisetum_purpureum,27.902616,-82.738949,\N
Peperomia_pellucida,27.902616,-82.738949,\N
Persea_borbonia,27.902616,-82.738949,\N
Persea_palustris,27.902616,-82.738949,\N
Phlebodium_aureum,27.902616,-82.738949,\N
Phlox_drummondii,27.902616,-82.738949,\N
Phlox_pilosa,27.902616,-82.738949,\N
Phoebanthus_grandiflorus,27.902616,-82.738949,\N
Phoradendron_leucarpum,27.902616,-82.738949,\N
Photinia_pyrifolia,27.902616,-82.738949,\N
Phragmites_australis,27.902616,-82.738949,\N
Phyla_nodiflora,27.902616,-82.738949,\N
Phyllanthus_abnormis,27.902616,-82.738949,\N
Phyllanthus_tenellus,27.902616,-82.738949,\N
Phyllanthus_urinaria,27.902616,-82.738949,\N
Physalis_angulata,27.902616,-82.738949,\N
Physalis_angustifolia,27.902616,-82.738949,\N
Physalis_arenicola,27.902616,-82.738949,\N
Physalis_pubescens,27.902616,-82.738949,\N
Physalis_walteri,27.902616,-82.738949,\N
Phytolacca_americana,27.902616,-82.738949,\N
Pilea_microphylla,27.902616,-82.738949,\N
Piloblephis_rigida,27.902616,-82.738949,\N
Pinguicula_caerulea,27.902616,-82.738949,\N
Pinguicula_lutea,27.902616,-82.738949,\N
Pinguicula_pumila,27.902616,-82.738949,\N
Pinus_clausa,27.902616,-82.738949,\N
Pinus_elliottii,27.902616,-82.738949,\N
Pinus_palustris,27.902616,-82.738949,\N
Piptochaetium_avenacioides,27.902616,-82.738949,\N
Piriqueta_cistoides,27.902616,-82.738949,\N
Piscidia_piscipula,27.902616,-82.738949,\N
Pistia_stratiotes,27.902616,-82.738949,\N
Pityopsis_falcata,27.902616,-82.738949,\N
Pityopsis_graminifolia,27.902616,-82.738949,\N
Plantago_lanceolata,27.902616,-82.738949,\N
Plantago_virginica,27.902616,-82.738949,\N
Pleopeltis_polypodioides,27.902616,-82.738949,\N
Pluchea_carolinensis,27.902616,-82.738949,\N
Pluchea_foetida,27.902616,-82.738949,\N
Pluchea_odorata,27.902616,-82.738949,\N
Pluchea_baccharis,27.902616,-82.738949,\N
Poa_annua,27.902616,-82.738949,\N
Pogonia_ophioglossoides,27.902616,-82.738949,\N
Polycarpon_tetraphyllum,27.902616,-82.738949,\N
Polygala_balduinii,27.902616,-82.738949,\N
Polygala_boykinii,27.902616,-82.738949,\N
Polygala_cymosa,27.902616,-82.738949,\N
Polygala_violacea,27.902616,-82.738949,\N
Polygala_incarnata,27.902616,-82.738949,\N
Polygala_lutea,27.902616,-82.738949,\N
Polygala_mariana,27.902616,-82.738949,\N
Polygala_nana,27.902616,-82.738949,\N
Polygala_ramosa,27.902616,-82.738949,\N
Polygala_rugelii,27.902616,-82.738949,\N
Polygala_setacea,27.902616,-82.738949,\N
Polygonella_ciliata,27.902616,-82.738949,\N
Polygonella_gracilis,27.902616,-82.738949,\N
Polygonella_polygama,27.902616,-82.738949,\N
Polygonella_robusta,27.902616,-82.738949,\N
Polygonum_glabrum,27.902616,-82.738949,\N
Polygonum_hydropiperoides,27.902616,-82.738949,\N
Polygonum_punctatum,27.902616,-82.738949,\N
Polypogon_monspeliensis,27.902616,-82.738949,\N
Polypremum_procumbens,27.902616,-82.738949,\N
Pontederia_cordata,27.902616,-82.738949,\N
Portulaca_amilis,27.902616,-82.738949,\N
Portulaca_oleracea,27.902616,-82.738949,\N
Portulaca_pilosa,27.902616,-82.738949,\N
Portulaca_rubricaulis,27.902616,-82.738949,\N
Potamogeton_pusillus,27.902616,-82.738949,\N
Pouzolzia_zeylanica,27.902616,-82.738949,\N
Proserpinaca_palustris,27.902616,-82.738949,\N
Proserpinaca_pectinata,27.902616,-82.738949,\N
Prunus_angustifolia,27.902616,-82.738949,\N
Prunus_caroliniana,27.902616,-82.738949,\N
Prunus_serotina,27.902616,-82.738949,\N
Prunus_umbellata,27.902616,-82.738949,\N
Pseudognaphalium_obtusifolium,27.902616,-82.738949,\N
Pseudosasa_japonica,27.902616,-82.738949,\N
Psidium_cattleianum,27.902616,-82.738949,\N
Psidium_guajava,27.902616,-82.738949,\N
Psilotum_nudum,27.902616,-82.738949,\N
Psychotria_nervosa,27.902616,-82.738949,\N
Pteridium_aquilinum,27.902616,-82.738949,\N
Pteridium_aquilinum,27.902616,-82.738949,\N
Pteris_vittata,27.902616,-82.738949,\N
