"ID","name","basis","coordinateUncertaintyInMeters","informationWithheld","lat","long","date","year","month","day"
"3301902485","Galax urceolata","HUMAN_OBSERVATION",28706,"Coordinate uncertainty increased to 28706m to protect threatened taxon",35.36,-82.72,2021-03-12,2021,3,12
"3301923486","Galax urceolata","HUMAN_OBSERVATION",7,NA,35.11,-84.62,2021-03-30,2021,3,30
"3301981499","Galax urceolata","HUMAN_OBSERVATION",546,NA,34.94,-83.11,2021-03-10,2021,3,10
"3302019453","Galax urceolata","HUMAN_OBSERVATION",6,NA,35.08,-83.53,2021-03-21,2021,3,21
"3302094501","Galax urceolata","HUMAN_OBSERVATION",4,NA,35.09,-82.97,2021-03-26,2021,3,26
"3302199504","Galax urceolata","HUMAN_OBSERVATION",17,NA,37.37,-80.58,2021-03-29,2021,3,29
"3302232479","Galax urceolata","HUMAN_OBSERVATION",24,NA,36.38,-80.28,2021-03-13,2021,3,13
"3302235499","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.31,-82.45,2021-03-09,2021,3,9
"3302246511","Galax urceolata","HUMAN_OBSERVATION",5,NA,36.88,-81.51,2021-03-22,2021,3,22
"3302262515","Galax urceolata","HUMAN_OBSERVATION",28534,"Coordinate uncertainty increased to 28534m at the request of the observer",36.51,-83.2,2021-03-20,2021,3,20
"3302339495","Galax urceolata","HUMAN_OBSERVATION",4,NA,36.4,-80.28,2021-03-13,2021,3,13
"3302394502","Galax urceolata","HUMAN_OBSERVATION",28417,"Coordinate uncertainty increased to 28417m at the request of the observer",37.34,-80.53,2021-03-28,2021,3,28
"3302428542","Galax urceolata","HUMAN_OBSERVATION",NA,NA,34.74,-83.97,2021-03-24,2021,3,24
"3302481493","Galax urceolata","HUMAN_OBSERVATION",4,NA,37.3,-80.79,2021-03-26,2021,3,26
"3302510476","Galax urceolata","HUMAN_OBSERVATION",28359,"Coordinate uncertainty increased to 28359m at the request of the observer",37.68,-81.13,2021-03-27,2021,3,27
"3383853606","Galax urceolata","HUMAN_OBSERVATION",4663,NA,35.11,-82.66,2021-03-20,2021,3,20
"3383923615","Galax urceolata","HUMAN_OBSERVATION",26,NA,36.38,-80.72,2021-03-12,2021,3,12
"3415436519","Galax urceolata","HUMAN_OBSERVATION",8,NA,34.5,-85.62,2021-03-10,2021,3,10
"3415772514","Galax urceolata","HUMAN_OBSERVATION",45,NA,34.8,-83.68,2021-03-14,2021,3,14
"3415910519","Galax urceolata","HUMAN_OBSERVATION",5932,NA,36.11,-81.81,2021-03-27,2021,3,27
"3759755634","Galax urceolata","HUMAN_OBSERVATION",NA,NA,34.97,-83.3,2021-03-14,2021,3,14
"3858424127","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.57,-83.38,2021-03-26,2021,3,26
"3079590541","Galax urceolata","HUMAN_OBSERVATION",100,NA,35.33,-83.6,2021-04-03,2021,4,3
"3079907063","Galax urceolata","HUMAN_OBSERVATION",10000,NA,34.81,-83.41,2021-04-05,2021,4,5
"3090543180","Galax urceolata","HUMAN_OBSERVATION",NA,NA,35.47,-82.63,2021-04-08,2021,4,8
"1928810644","Galax urceolata","PRESERVED_SPECIMEN",NA,NA,36.61,-80.45,2011-05-10,2011,5,10
"1929259133","Galax urceolata","PRESERVED_SPECIMEN",NA,NA,36.41,-80.28,2010-05-26,2010,5,26
"1930465896","Galax urceolata","PRESERVED_SPECIMEN",NA,NA,36.82,-76.86,2008-05-25,2008,5,25
"1258089529","Galax urceolata","PRESERVED_SPECIMEN",NA,NA,34.85,-83.08,2005-06-19,2005,6,19
"1259779813","Galax urceolata","PRESERVED_SPECIMEN",NA,NA,35.06,-83.52,2004-08-09,2004,8,9
"1258480449","Galax urceolata","PRESERVED_SPECIMEN",NA,NA,35.44,-83.93,1998-06-06,1998,6,6
"1258400920","Galax urceolata","PRESERVED_SPECIMEN",NA,NA,35.42,-83.97,1997-07-20,1997,7,20
"1261098723","Galax urceolata","PRESERVED_SPECIMEN",NA,NA,35.72,-82.97,1990-06-19,1990,6,19
"3091193385","Galax urceolata","PRESERVED_SPECIMEN",301,NA,36.56,-80.75,1984-01-03,1984,1,3
"1258600993","Galax urceolata","PRESERVED_SPECIMEN",NA,NA,35.87,-82.8,1976-05-08,1976,5,8
"2517410755","Galax urceolata","PRESERVED_SPECIMEN",NA,NA,37.32,-80.35,1958-08-17,1958,8,17
"122949862","Galax urceolata","PRESERVED_SPECIMEN",12241,NA,35.6,-82.55,1947-06-06,1947,6,6
"122949861","Galax urceolata","PRESERVED_SPECIMEN",301,NA,35.32,-81.98,1941-12-20,1941,12,20
"1144610734","Galax urceolata","PRESERVED_SPECIMEN",NA,NA,34.77,-80.77,NA,NA,NA,NA
"1144610743","Galax urceolata","PRESERVED_SPECIMEN",NA,NA,33.59,-80.96,NA,NA,NA,NA
