"scientificName","genus","specificEpithet","infraspecificEpithet","ID","occurrenceID","basisOfRecord","eventDate","year","month","day","institutionCode","recordedBy","country","county","stateProvince","locality","latitude","longitude","coordinateUncertaintyInMeters","informationWithheld","habitat","aggregator"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"3028122578","http://n2t.net/ark:/65665/3cf42e2f6-5c6e-45d2-a45c-699019d888d3","MATERIAL_SAMPLE","2018-05-21T00:00:00","2018","5","21","US","M. T. Strong & C. L. Kelloff","United States of America","Chesterfield","South Carolina","locality:  Sugarloaf Mountain Recreational Area; Sand Hills State Forest, 8 air km NNW of Patrick (US1), occurrenceRemarks: NA, verbatimLocality: NA",34.5874,-80.1184,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1852155544","http://n2t.net/ark:/65665/3f023d9c2-403d-4865-92ee-ae8149862932","PRESERVED_SPECIMEN","2018-05-21T00:00:00","2018","5","21","US","M. T. Strong & C. L. Kelloff","United States of America","Chesterfield","South Carolina","locality:  Sugarloaf Mountain Recreational Area; Sand Hills State Forest, 8 air km NNW of Patrick (US1), occurrenceRemarks: NA, verbatimLocality: NA",34.5874,-80.1184,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"3028140939","http://n2t.net/ark:/65665/3f72ee002-7d39-4e47-920b-6eac9d52d865","MATERIAL_SAMPLE","2018-05-21T00:00:00","2018","5","21","US","M. T. Strong & C. L. Kelloff","United States of America","Chesterfield","South Carolina","locality:  Sugarloaf Mountain Recreational Area; Sand Hills State Forest, 8 air km NNW of Patrick (US1), occurrenceRemarks: NA, verbatimLocality: NA",34.5874,-80.1184,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1852159300","http://n2t.net/ark:/65665/3fcceb696-da99-4c6b-a1a3-817a163b4e11","PRESERVED_SPECIMEN","2018-05-21T00:00:00","2018","5","21","US","M. T. Strong & C. L. Kelloff","United States of America","Chesterfield","South Carolina","locality:  Sugarloaf Mountain Recreational Area; Sand Hills State Forest, 8 air km NNW of Patrick (US1), occurrenceRemarks: NA, verbatimLocality: NA",34.5874,-80.1184,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"3859363320","https://www.inaturalist.org/observations/5180163","HUMAN_OBSERVATION","2017-02-25T17:06:00","2017","2","25","iNaturalist","Roger Shaw","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: North Carolina, US",35.000258,-79.211551,"28734","Coordinate uncertainty increased to 28734m at the request of the observer",NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2529245013","https://www.inaturalist.org/observations/9383658","HUMAN_OBSERVATION","2017-02-14T15:14:00","2017","2","14","iNaturalist","Will Stuart","United States of America",NA,"South Carolina","locality:  NA, occurrenceRemarks: Littleleaf pixiemoss grows on very dry ridges in the Carolina Sandhills NWR, It does very well after managed burns., verbatimLocality: Chesterfield County, US-SC, US",34.545607,-80.307037,"28818","Coordinate uncertainty increased to 28818m to protect threatened taxon",NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571205729","urn:uuid:03edc14d-d6f0-4883-a902-c554afc8a3f3","MATERIAL_SAMPLE","2013-04-25T00:00:00","2013","4","25","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571211544","urn:uuid:11fe6aac-5971-496f-980c-bfc1e0e7d1db","MATERIAL_SAMPLE","2013-04-24T00:00:00","2013","4","24","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571229967","urn:uuid:48fab197-4386-475c-9dcc-a2a623daa07a","MATERIAL_SAMPLE","2013-04-24T00:00:00","2013","4","24","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571235494","urn:uuid:55fb307c-5094-442b-ab6a-31885efd89c5","MATERIAL_SAMPLE","2013-04-24T00:00:00","2013","4","24","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571241720","urn:uuid:68162783-6b4c-4793-b712-4dc3c8ed9758","MATERIAL_SAMPLE","2013-04-25T00:00:00","2013","4","25","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571241936","urn:uuid:6b2b11f5-3849-4795-b60b-33c7008a74ac","MATERIAL_SAMPLE","2013-04-25T00:00:00","2013","4","25","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571249329","urn:uuid:7de1ce8d-219c-4170-ad3c-5d6d7b8e8a25","MATERIAL_SAMPLE","2013-04-25T00:00:00","2013","4","25","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571251260","urn:uuid:860d125a-bf0f-45a2-b016-aa93741fec16","MATERIAL_SAMPLE","2013-04-24T00:00:00","2013","4","24","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571253536","urn:uuid:8acf51c2-c26e-49d9-90bb-ed8f66c029b8","MATERIAL_SAMPLE","2013-04-25T00:00:00","2013","4","25","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571259347","urn:uuid:999e5414-5525-4212-bd00-e2d828accd4a","MATERIAL_SAMPLE","2013-04-25T00:00:00","2013","4","25","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571258457","urn:uuid:9adc7b73-2884-474a-b92b-a65ef8fc9ff4","MATERIAL_SAMPLE","2013-04-24T00:00:00","2013","4","24","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571260323","urn:uuid:9de8a252-533c-47f3-b9b4-b13763ee0b9a","MATERIAL_SAMPLE","2013-04-24T00:00:00","2013","4","24","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571271210","urn:uuid:bfdeb185-7cd5-4852-b597-c3a9f4c08c17","MATERIAL_SAMPLE","2013-04-24T00:00:00","2013","4","24","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571276657","urn:uuid:c9beeafd-48d8-46f8-8d3e-5067a30405c5","MATERIAL_SAMPLE","2013-04-25T00:00:00","2013","4","25","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571276785","urn:uuid:cbe88895-d1b7-43b5-8761-99558bdb8579","MATERIAL_SAMPLE","2013-04-24T00:00:00","2013","4","24","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571279039","urn:uuid:d256d57b-fff1-454e-96d0-6cb817086933","MATERIAL_SAMPLE","2013-04-24T00:00:00","2013","4","24","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571279449","urn:uuid:d5380abf-422c-4291-acbd-4ee61a1a1eb4","MATERIAL_SAMPLE","2013-04-24T00:00:00","2013","4","24","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571285012","urn:uuid:e3b9608e-f1cd-4618-9177-c6033b92e10e","MATERIAL_SAMPLE","2013-04-24T00:00:00","2013","4","24","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2571294356","urn:uuid:fccf2825-5d80-4948-b639-84d4644e1ed8","MATERIAL_SAMPLE","2013-04-25T00:00:00","2013","4","25","O","Michael Kunz","United States of America","North Carolina","Hoke","locality:  Fort Bragg military installation, occurrenceRemarks: NA, verbatimLocality: NA",35.113792,-79.334458,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2529246001","http://www.inaturalist.org/observations/305173","HUMAN_OBSERVATION","2011-01-27T00:00:00","2011","1","27","iNaturalist","Arleigh Birchler","United States of America",NA,"North Carolina","locality:  NA, occurrenceRemarks: Pyxidanthera brevifolia (littleleaf pixiemoss), Diapensiaceae, Subshrub, 100 to 400 feet, blooms Dec-Mar, Rare, Local, verbatimLocality: North Carolina, US",35.025185,-79.048028,"28734","Coordinate uncertainty increased to 28734m to protect threatened taxon",NA,"GBIF"
"Pyxidanthera barbulata var. brevifolia (Wells) H.E.Ahles","Pyxidanthera","barbulata","brevifolia","2234461450","7a147e66-dab0-4491-884e-bc912f6a97b8","PRESERVED_SPECIMEN","2000-10-01T00:00:00","2000","10","1","NCU","Sorrie, B. A.","United States of America","Cumberland","North Carolina","locality:  E side of Camden Road (SR 1003), NE of junction with Hope Mills Road, occurrenceRemarks: NA, verbatimLocality: NA",34.985804,-78.964923,"3992",NA,"Remnant xeric sandhill scrub community dominated by Pinus palustris, Quercus laevis, Quercus marilandica, Aristida stricta. Most of area thinned of pines and oaks pushed over several year ago, but oaks have resprouted. 25+ patches of pixie... No pixie in broad powerline, where topsoil scraped","GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"3031593912","https://www.inaturalist.org/observations/59746053","HUMAN_OBSERVATION","1978-05-05T00:00:00","1978","5","5","iNaturalist","Herb Wilson","United States of America",NA,"South Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: South Carolina, US",34.699466,-79.921294,"28790","Coordinate uncertainty increased to 28790m to protect threatened taxon",NA,"GBIF"
"Pyxidanthera barbulata var. brevifolia (Wells) H.E.Ahles","Pyxidanthera","barbulata","brevifolia","3344492456","b2a9e9c1-bbef-4f85-9034-ca79331b02fd","PRESERVED_SPECIMEN","1972-03-18T00:00:00","1972","3","18","CLEMS","J. R. Massey","United States of America","Harnett","North Carolina","locality:  Harnett, occurrenceRemarks: NA, verbatimLocality: NA",35.263297,-79.050479,"1254",NA,NA,"GBIF"
"Pyxidanthera barbulata var. brevifolia (Wells) H.E.Ahles","Pyxidanthera","barbulata","brevifolia","2234463988","7bd9c1ce-552e-4b22-967b-97091202b020","PRESERVED_SPECIMEN","1972-03-18T00:00:00","1972","3","18","NCU","Massey, Jimmy R.","United States of America","Harnett","North Carolina","locality:  0.5 mi S of jct. of Hwy 87 & 24 at Spout Springs, occurrenceRemarks: abundant; flowers white to pinkish., verbatimLocality: NA",35.263297,-79.050479,"1254",NA,"Thin turkey oak woods; sandy... Area is being cleared!","GBIF"
"Pyxidanthera barbulata var. brevifolia (Wells) H.E.Ahles","Pyxidanthera","barbulata","brevifolia","3978741030","a3dffb11-829e-44b3-9145-6ba1c47f30af","PRESERVED_SPECIMEN","1972-03-18T00:00:00","1972","3","18","BAYLU","J.R. Massey","United States of America","Harnett","North Carolina","locality:  0.5 mi. S. of jct. of Hwy 87 & 24 at Spout Springs., occurrenceRemarks: NA, verbatimLocality: NA",35.26944,-79.06,"500",NA,"Thin turkey oak woods; sandy; abundant; flowers white to pinkish. Area is being cleared!","GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"2413157486","760025c0-cdb7-45f9-aaa8-9650abda804e","PRESERVED_SPECIMEN","1962-03-11T00:00:00","1962","3","11","LOB","P.C. Baker; H.E. Ahles","United States of America","Harnett","North Carolina","locality:  vacinity of Spout Springs on NC. 87, occurrenceRemarks: NA, verbatimLocality: NA",35.269604,-79.059749,"3036",NA,"sandhill, Pine-Turkey Oak woods","GBIF"
"Pyxidanthera barbulata var. brevifolia (Wells) H.E.Ahles","Pyxidanthera","barbulata","brevifolia","3496971896","cb6f8f41-bb28-48ec-b96b-1e3be624b7db","PRESERVED_SPECIMEN","1960-03-27T00:00:00","1960","3","27","ODU","Harry E. Ahlea; E.V. Jackson","United States of America","Harnett","North Carolina","locality:  vicinity of Spout Springs on NC 87, occurrenceRemarks: NA, verbatimLocality: NA",35.269604,-79.059749,"3960",NA,"pine-turkey oak woods","GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1890537995","de377615-28d9-497a-831f-353107485d96","PRESERVED_SPECIMEN","2018-01-01T00:00:00","2018",NA,NA,"USCH","Nelson, John; Bradley, Keith; Stuart, Will","United States of America","Chesterfield","South Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1890538048","9d0a74d8-32c3-41ce-8e8d-c1aa30629a1e","PRESERVED_SPECIMEN","2018-01-01T00:00:00","2018",NA,NA,"USCH","Nelson, John; Bradley, Keith; Stuart, Will","United States of America","Chesterfield","South Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1899483676","64-13114-2633","OCCURRENCE","2016-03-22T00:00:00","2016","3","22","NTSRV",NA,"United States of America","Darlington","South Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274649803","52-6654-1879","HUMAN_OBSERVATION","2013-10-19T00:00:00","2013","10","19","NTSRV",NA,"United States of America","Moore","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274650718","52-23271-1879","HUMAN_OBSERVATION","2013-10-19T00:00:00","2013","10","19","NTSRV",NA,"United States of America","Moore","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274651055","52-23271-1863","HUMAN_OBSERVATION","2013-10-19T00:00:00","2013","10","19","NTSRV",NA,"United States of America","Hoke","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274648678","52-23592-1842","HUMAN_OBSERVATION","2010-08-06T00:00:00","2010","8","6","NTSRV",NA,"United States of America","Cumberland","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274648993","52-2056-1842","HUMAN_OBSERVATION","2010-08-06T00:00:00","2010","8","6","NTSRV",NA,"United States of America","Cumberland","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274650799","52-11797-1842","HUMAN_OBSERVATION","2010-08-06T00:00:00","2010","8","6","NTSRV",NA,"United States of America","Cumberland","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274647778","52-28730-1863","HUMAN_OBSERVATION","2010-01-01T00:00:00","2010",NA,NA,"NTSRV",NA,"United States of America","Hoke","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274647808","52-28730-1842","HUMAN_OBSERVATION","2010-01-01T00:00:00","2010",NA,NA,"NTSRV",NA,"United States of America","Cumberland","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274649824","52-6603-1863","HUMAN_OBSERVATION","2010-01-01T00:00:00","2010",NA,NA,"NTSRV",NA,"United States of America","Hoke","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274647510","52-28101-1863","HUMAN_OBSERVATION","2009-07-16T00:00:00","2009","7","16","NTSRV",NA,"United States of America","Hoke","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274647473","52-28727-1863","HUMAN_OBSERVATION","2009-01-01T00:00:00","2009",NA,NA,"NTSRV",NA,"United States of America","Hoke","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274648067","52-7982-1863","OCCURRENCE","2006-03-14T00:00:00","2006","3","14","NTSRV",NA,"United States of America","Hoke","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274648083","52-23001-1842","HUMAN_OBSERVATION","2006-03-01T00:00:00","2006","3","1","NTSRV",NA,"United States of America","Cumberland","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274648651","52-23274-1863","OCCURRENCE","2006-03-15T00:00:00","2006","3","15","NTSRV",NA,"United States of America","Hoke","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274649188","52-23270-1859","OCCURRENCE","2006-03-13T00:00:00","2006","3","13","NTSRV",NA,"United States of America","Harnett","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274649328","52-12907-1859","HUMAN_OBSERVATION","2006-03-13T00:00:00","2006","3","13","NTSRV",NA,"United States of America","Harnett","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274650709","52-2503-1863","HUMAN_OBSERVATION","2006-03-15T00:00:00","2006","3","15","NTSRV",NA,"United States of America","Hoke","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274650717","52-19116-1863","HUMAN_OBSERVATION","2006-03-15T00:00:00","2006","3","15","NTSRV",NA,"United States of America","Hoke","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274648095","52-23920-1879","HUMAN_OBSERVATION","2006-06-07T00:00:00","2006","6","7","NTSRV",NA,"United States of America","Moore","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274650462","52-9601-1842","HUMAN_OBSERVATION","2006-10-19T00:00:00","2006","10","19","NTSRV",NA,"United States of America","Cumberland","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274648105","52-23000-1863","HUMAN_OBSERVATION","2005-06-02T00:00:00","2005","6","2","NTSRV",NA,"United States of America","Hoke","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274647468","52-28728-1842","HUMAN_OBSERVATION","2003-03-02T00:00:00","2003","3","2","NTSRV",NA,"United States of America","Cumberland","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274649175","52-2207-1842","OCCURRENCE","2003-03-02T00:00:00","2003","3","2","NTSRV",NA,"United States of America","Cumberland","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274650348","52-14452-1859","HUMAN_OBSERVATION","2003-04-19T00:00:00","2003","4","19","NTSRV","HERB.DUKE 244934, R. WYATT 169 & R. PRIMACK, 18 MARCH 1973.; HERB.DUKE 245567, R. PRIMACK 706 & R. WYATT, 4 MARCH 1973.; HERB.DUKE 82345, B.W. WELLS S.N., 1 APRIL 1928.; HERB.DUKE 128356, L.E. ANDERSON 9665, 12 NOVEMBER 1950.; HERB.NCU 443918, MASSEY 3146, MARCH 1972.; HERB.NCSC 68273, David M. Dumond 462, September 1966.","United States of America","Harnett","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274648664","52-3261-1863","HUMAN_OBSERVATION","2003-10-02T00:00:00","2003","10","2","NTSRV",NA,"United States of America","Hoke","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274649198","52-12125-1863","OCCURRENCE","2002-02-05T00:00:00","2002","2","5","NTSRV",NA,"United States of America","Hoke","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274649230","52-12125-1879","OCCURRENCE","2002-02-05T00:00:00","2002","2","5","NTSRV",NA,"United States of America","Moore","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274649463","52-19827-1863","OCCURRENCE","2002-07-06T00:00:00","2002","7","6","NTSRV",NA,"United States of America","Hoke","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera barbulata var. brevifolia (Wells) H.E.Ahles","Pyxidanthera","barbulata","brevifolia","3344492444","dfcea1e9-565a-453d-b519-b6dd0ff73695","PRESERVED_SPECIMEN","2000-03-29T00:00:00","2000","3","29","CLEMS","John F. Townsend","United States of America","Chesterfield","South Carolina","locality:  Chesterfield, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274649239","52-2785-1842","OCCURRENCE","2000-10-01T00:00:00","2000","10","1","NTSRV","HERB.NCU, SORRIE 10639 1 OCTOBER 2000.","United States of America","Cumberland","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274647159","52-7867-1842","HUMAN_OBSERVATION","1999-03-10T00:00:00","1999","3","10","NTSRV",NA,"United States of America","Cumberland","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274647178","52-3492-1863","HUMAN_OBSERVATION","1999-03-22T00:00:00","1999","3","22","NTSRV",NA,"United States of America","Hoke","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
"Pyxidanthera brevifolia Wells","Pyxidanthera","brevifolia",NA,"1274647179","52-13474-1863","HUMAN_OBSERVATION","1999-03-24T00:00:00","1999","3","24","NTSRV",NA,"United States of America","Hoke","North Carolina","locality:  NA, occurrenceRemarks: NA, verbatimLocality: NA",NA,NA,NA,NA,NA,"GBIF"
